animeID,name,type,source,episodes,duration,genre,rating,score,scored_by,rank,popularity,members,favorites
1221,Demashita! Powerpuff Girls Z,TV,Other,52,0:25:00,"['Action', 'Comedy', 'Magic', 'School', 'Sci-Fi', 'Shoujo', 'Slice of Life', 'Super Power']",PG - Children,6.4,6493,6178,3003,18543,107
1572,Jungle Taitei,TV,Manga,52,0:25:00,"['Adventure', 'Kids', 'Shounen']",G - All Ages,6.68,1532,4974,5515,4434,13
1678,Cyborg 009: The Cyborg Soldier,TV,Manga,52,0:25:00,"['Action', 'Sci-Fi', 'Adventure', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,7.34,7612,2304,2874,20182,140
1848,Haou Taikei Ryuu Knight,TV,Manga,52,0:25:00,"['Action', 'Adventure', 'Fantasy', 'Mecha']",PG-13 - Teens 13 or older,6.65,394,5114,7265,2082,6
2151,Nils no Fushigi na Tabi,TV,Novel,52,0:25:00,"['Kids', 'Adventure', 'Fantasy']",G - All Ages,7.13,1855,3162,5992,3612,9
2225,Alps no Shoujo Heidi,TV,Book,52,0:25:00,"['Drama', 'Historical', 'Slice of Life']",PG - Children,7.28,9482,2534,3037,18118,117
2316,Akakichi no Eleven,TV,Unknown,52,0:25:00,['Sports'],PG-13 - Teens 13 or older,6.8,324,4407,8296,1295,7
2391,SD Gundam Force,TV,Original,52,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Mecha']",PG-13 - Teens 13 or older,5.49,2464,8933,4900,5996,9
2543,Robin Hood no Daibouken,TV,Unknown,52,0:25:00,"['Adventure', 'Historical', 'Romance']",G - All Ages,7.22,2619,2797,5171,5200,18
2571,Mitsubachi Maya no Bouken,TV,Book,52,0:25:00,"['Adventure', 'Comedy', 'Kids']",G - All Ages,6.43,3262,6072,4976,5765,15
2582,Soukou Kihei Votoms,TV,Original,52,0:25:00,"['Action', 'Space', 'Mecha', 'Military', 'Drama', 'Sci-Fi']",PG-13 - Teens 13 or older,7.81,3290,885,3505,13499,283
2735,Mugen Senki Portriss,TV,Unknown,52,0:25:00,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",PG - Children,5.61,31,12106,11410,269,0
2766,Super Doll Licca-chan,TV,Unknown,52,0:25:00,"['Adventure', 'Magic', 'Comedy']",G - All Ages,6.63,872,5234,6880,2470,2
2814,Dondon Domeru to Ron,TV,Original,52,0:25:00,"['Comedy', 'Kids']",G - All Ages,6.78,318,4506,9522,695,1
2822,Bamboo Bears,TV,Unknown,52,0:25:00,['Comedy'],None,6.32,151,6541,10234,485,2
2825,Arabian Nights: Sindbad no Bouken (TV),TV,Book,52,0:25:00,"['Adventure', 'Fantasy', 'Magic', 'Romance']",G - All Ages,7.26,1952,2607,5851,3845,16
2826,Oz no Mahoutsukai (1986),TV,Book,52,0:25:00,"['Adventure', 'Kids', 'Fantasy']",G - All Ages,6.82,578,4346,8165,1374,8
3114,Chiisana Kyojin Microman,TV,Other,52,0:25:00,"['Action', 'Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']",G - All Ages,6.43,98,6052,9638,650,2
3609,Kikou Kantai Dairugger XV,TV,Unknown,52,0:25:00,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,6.55,509,5578,7888,1552,6
3900,Ougon Bat,TV,Novel,52,0:25:00,"['Action', 'Sci-Fi', 'Super Power']",PG-13 - Teens 13 or older,6.5,155,5799,9196,827,2
3907,Ginga Sengoku Gunyuuden Rai,TV,Manga,52,0:25:00,"['Sci-Fi', 'Adventure', 'Space', 'Romance', 'Shounen']",PG-13 - Teens 13 or older,8.06,2956,486,4316,8209,56
5997,Sabu to Ichi Torimono Hikae,TV,Manga,52,0:25:00,"['Action', 'Slice of Life', 'Adventure', 'Police', 'Martial Arts', 'Samurai', 'Historical', 'Drama', 'Shounen']",R - 17+ (violence & profanity),6.56,98,5548,8722,1058,7
6448,Yuusei Shounen Papii,TV,Unknown,52,0:25:00,"['Action', 'Sci-Fi', 'Space', 'Super Power']",PG - Children,6.21,70,7013,10620,402,1
6902,Saikyou Bushouden: Sangoku Engi,TV,Novel,52,0:25:00,['Historical'],PG-13 - Teens 13 or older,7.04,149,3528,7660,1741,5
6989,Uchuu Ace,TV,Unknown,52,0:25:00,"['Action', 'Adventure', 'Sci-Fi']",G - All Ages,6.26,35,13354,11296,290,1
7106,Ougon Senshi Gold Lightan,TV,Original,52,0:25:00,"['Action', 'Sci-Fi', 'Adventure', 'Mecha']",PG-13 - Teens 13 or older,6.46,81,5954,10209,492,0
7109,Gyouten Ningen Batsealer,TV,Unknown,52,0:25:00,"['Action', 'Adventure', 'Fantasy', 'Magic']",PG - Children,6.74,79,4713,11128,316,2
8235,Muumin (1972),TV,Book,52,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",G - All Ages,6.71,452,4857,8240,1330,4
8373,Shin Mitsubachi Maya no Bouken,TV,Unknown,52,0:25:00,"['Adventure', 'Comedy']",G - All Ages,6.37,946,6347,7560,1826,2
8595,Kotencotenco,TV,Unknown,52,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']",G - All Ages,5.57,23,11731,12531,175,0
8685,Ryuuichi Manga Gekijou Onbu Obake,TV,Original,52,0:25:00,['Supernatural'],G - All Ages,5.7,30,12704,12241,193,1
8956,Denkou Chou Tokkyuu Hikarian,TV,Unknown,52,0:25:00,"['Action', 'Adventure', 'Kids']",G - All Ages,6.54,117,5620,10723,383,3
10359,Jewelpet Sunshine,TV,Original,52,0:25:00,"['Fantasy', 'Magic', 'Shoujo']",PG - Children,6.7,514,4888,6530,2911,13
10869,Scan2Go,TV,Unknown,52,0:25:00,"['Cars', 'Kids', 'Shounen', 'Space', 'Sports']",G - All Ages,6.29,473,6690,8360,1268,8
15875,Shin Kyojin no Hoshi,TV,Unknown,52,0:25:00,['Sports'],G - All Ages,6.35,52,6442,11104,322,1
16159,Mirai Kara Kita Shounen Super Jetter,TV,Original,52,0:25:00,"['Action', 'Comedy', 'Super Power', 'Sci-Fi']",G - All Ages,5.56,25,12064,11958,216,0
19985,Uchuujin Pipi,TV,Unknown,52,0:25:00,['Kids'],PG - Children,4.75,16,13383,13260,139,0
21539,Oraa Guzura Dado,TV,Unknown,52,0:25:00,"['Comedy', 'Kids']",PG - Children,6.47,30,12431,12703,167,0
22065,T-Rex,TV,Unknown,52,0:25:00,"['Action', 'Adventure', 'Comedy', 'Kids']",G - All Ages,6.21,34,13135,12577,174,0
22693,Lady Jewelpet,TV,Original,52,0:25:00,"['Fantasy', 'Magic', 'Romance', 'Shoujo']",PG - Children,7.64,1293,1264,5145,5300,56
27943,Nano Invaders,TV,Original,52,0:25:00,"['Action', 'Adventure', 'Shounen', 'Super Power']",PG - Children,6.03,30,12214,9346,775,2
28595,Pac-World,TV,Game,52,0:25:00,"['Adventure', 'Comedy', 'Sci-Fi']",PG - Children,5.33,140,9273,10073,532,0
1663,Haha wo Tazunete Sanzenri,TV,Book,52,0:26:00,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",G - All Ages,7.42,1869,1965,5057,5559,19
2553,Flanders no Inu,TV,Novel,52,0:26:00,"['Drama', 'Historical', 'Slice of Life']",G - All Ages,7.45,909,1830,5899,3766,9
2572,Fushigi no Kuni no Alice,TV,Book,52,0:26:00,"['Adventure', 'Fantasy', 'Kids']",G - All Ages,6.5,836,5776,7324,2028,6
2576,Araiguma Rascal,TV,Book,52,0:26:00,"['Slice of Life', 'Historical', 'Drama']",G - All Ages,6.73,412,4746,8086,1419,2
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,TV,Unknown,52,0:26:00,"['Drama', 'Historical']",G - All Ages,7.11,646,3246,7272,2079,10
4615,Yama Nezumi Rocky Chuck,TV,Unknown,52,0:26:00,"['Kids', 'Adventure', 'Fantasy']",G - All Ages,6.2,212,7053,9307,779,2
2333,Anime Sanjuushi,TV,Novel,52,0:28:00,"['Adventure', 'Drama', 'Historical', 'Romance']",G - All Ages,7.22,1054,2761,6510,2922,20
35541,Turning Mecard,TV,Unknown,52,0:28:00,"['Game', 'Adventure', 'Cars', 'Kids', 'Mecha']",PG - Children,6.19,57,7106,11465,270,1
37300,Xiao Li Yu Li Xian Ji,TV,Other,52,0:28:00,"['Adventure', 'Kids', 'Magic', 'Fantasy']",PG - Children,5.82,17,13627,14756,65,1
37752,Gonglyong Mecard,TV,Original,52,0:28:00,"['Game', 'Adventure', 'Cars', 'Kids', 'Mecha']",G - All Ages,4.5,16,11078,13479,129,0
2556,Jungle Taitei (1989),TV,Manga,52,0:30:00,"['Adventure', 'Drama']",G - All Ages,6.77,952,4555,6825,2537,9
2568,Kojika Monogatari,TV,Novel,52,0:30:00,['Drama'],G - All Ages,6.47,136,5915,10320,465,0
2569,Jungle Book Shounen Mowgli,TV,Book,52,0:30:00,"['Adventure', 'Drama']",G - All Ages,6.98,2287,3735,5658,4167,12
2578,TaoTao Ehonkan Sekai Doubutsu Banashi,TV,Original,52,0:30:00,"['Adventure', 'Fantasy', 'Comedy', 'Kids']",PG - Children,6.95,369,3848,9192,827,2
8999,Origami Warriors,TV,Unknown,52,0:30:00,"['Action', 'Adventure']",None,6.98,48,12416,11554,255,5
23737,Neko Pitcher,TV,4-koma manga,51,0:02:00,"['Comedy', 'Sports', 'Kids']",G - All Ages,6.57,30,12232,10588,412,0
10987,Zettai Zetsumei Dangerous Jiisan (2004),TV,Manga,51,0:05:00,"['Comedy', 'Kids']",G - All Ages,6.03,34,13673,11869,226,0
13143,Baku Tech! Bakugan,TV,Unknown,51,0:05:00,"['Action', 'Game', 'Shounen']",PG - Children,6.16,1057,7183,6859,2511,3
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),TV,Unknown,51,0:05:00,"['Magic', 'Shoujo']",PG - Children,6.83,250,4292,8976,930,4
8900,Saru Getchu: On Air 2nd,TV,Game,51,0:10:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Romance', 'Shounen']",PG - Children,6.44,81,6036,10652,397,0
21997,Duel Masters Victory V,TV,Original,51,0:10:00,"['Action', 'Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,5.98,142,7757,9679,642,0
22733,Dragon Collection,TV,Unknown,51,0:11:00,"['Fantasy', 'Shounen']",PG-13 - Teens 13 or older,6.35,947,6406,5847,3869,6
22735,Oreca Battle,TV,Unknown,51,0:11:00,['Game'],G - All Ages,6,400,7724,7430,1942,4
5809,Kupu~!! Mamegoma!,TV,Unknown,51,0:12:00,['Kids'],PG - Children,6.45,31,11755,10130,511,2
8287,SD Gundam Sangokuden Brave Battle Warriors,TV,Original,51,0:12:00,"['Action', 'Mecha', 'Historical']",PG - Children,6.43,896,6083,6413,3046,2
33240,Koneko no Chi: Ponponra Daibouken,TV,Manga,51,0:12:00,['Slice of Life'],G - All Ages,6.9,823,4018,5139,5312,15
278,Viewtiful Joe,TV,Game,51,0:20:00,"['Action', 'Sci-Fi', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,6.84,3254,4266,4441,7642,25
2938,Idol Densetsu Eriko,TV,Original,51,0:20:00,['Music'],PG-13 - Teens 13 or older,6.86,726,4173,6665,2727,3
4197,Blue Dragon: Tenkai no Shichi Ryuu,TV,Game,51,0:20:00,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']",PG - Children,6.66,4028,5043,3951,10144,30
19871,Gaist Crusher,TV,Game,51,0:20:00,"['Action', 'Fantasy', 'Supernatural']",PG - Children,5.92,158,7916,7757,1665,3
1669,Bakuten Shoot Beyblade 2002,TV,Manga,51,0:21:00,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports']",PG - Children,6.75,24241,4657,1983,38704,88
17249,Pretty Rhythm: Rainbow Live,TV,Game,51,0:21:00,"['Slice of Life', 'Sports', 'Music', 'Shoujo']",PG - Children,7.7,2187,1117,4549,7197,133
11533,Momotarou Densetsu,TV,Game,51,0:22:00,"['Adventure', 'Comedy']",G - All Ages,6.4,40,12091,11490,266,0
21013,Marvel Disk Wars: The Avengers,TV,Unknown,51,0:22:00,"['Action', 'Kids', 'Super Power']",PG - Children,6.02,1066,7653,5061,5537,13
27737,Battle Spirits: Burning Soul,TV,Card game,51,0:22:00,"['Action', 'Game', 'Kids']",PG - Children,6.88,585,4078,6876,2490,15
280,Animal Yokochou,TV,Manga,51,0:23:00,"['Adventure', 'Comedy', 'Fantasy', 'Shoujo']",G - All Ages,6.97,387,3752,7531,1848,7
288,Bakuten Shoot Beyblade,TV,Manga,51,0:23:00,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Sports', 'Shounen']",PG - Children,6.8,42088,4411,1376,66678,301
427,Kaleido Star,TV,Original,51,0:23:00,"['Comedy', 'Sports', 'Drama', 'Fantasy', 'Shoujo']",PG-13 - Teens 13 or older,8.03,23854,530,1552,55435,1227
479,Ueki no Housoku,TV,Manga,51,0:23:00,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Drama', 'Shounen']",PG-13 - Teens 13 or older,7.84,33057,835,1174,79179,774
3101,F-Zero: Falcon Densetsu,TV,Game,51,0:23:00,"['Action', 'Sci-Fi', 'Adventure', 'Cars', 'Sports', 'Mecha', 'Shounen']",PG - Children,6.47,1410,5901,5038,5592,49
4101,Wan Wan Celepoo Soreyuke! Tetsunoshin,TV,Original,51,0:23:00,"['Comedy', 'Fantasy', 'Kids']",G - All Ages,6.67,73,5033,9804,597,3
4208,Tetsujin 28-gou (1980),TV,Unknown,51,0:23:00,"['Action', 'Mecha']",G - All Ages,6.96,379,3820,8535,1153,9
4667,B-Legend! Battle B-Daman Fire Spirits!,TV,Unknown,51,0:23:00,"['Adventure', 'Fantasy', 'Game', 'Kids']",PG - Children,6.48,1704,5854,6173,3333,11
5235,Live On Cardliver Kakeru,TV,Manga,51,0:23:00,"['Game', 'Fantasy']",PG - Children,6.77,110,4563,9453,722,2
5395,Nekketsu Saikyou Go-Saurer,TV,Original,51,0:23:00,"['Action', 'Sci-Fi', 'Mecha']",PG-13 - Teens 13 or older,6.8,125,4436,9623,656,4
10257,Pretty Rhythm: Aurora Dream,TV,Game,51,0:23:00,"['Slice of Life', 'Sports', 'Music', 'Shoujo']",PG - Children,7.54,3877,1554,3592,12755,123
12863,Pretty Rhythm: Dear My Future,TV,Game,51,0:23:00,"['Slice of Life', 'Sports', 'Music', 'Shoujo']",PG - Children,6.87,1531,4148,5339,4828,27
13261,Inazuma Eleven Go: Chrono Stone,TV,Game,51,0:23:00,"['Sports', 'Super Power', 'Shounen']",G - All Ages,7.36,12721,2239,2715,22587,198
22099,Hero Bank,TV,Game,51,0:23:00,"['Game', 'Kids']",PG - Children,6.1,403,7400,7065,2277,12
32785,Future Card Buddyfight Triple D,TV,Card game,51,0:23:00,['Game'],PG - Children,6.54,523,5623,7500,1892,6
34927,Rilu Rilu Fairilu: Mahou no Kagami,TV,Original,51,0:23:00,"['Slice of Life', 'Magic', 'Fantasy']",G - All Ages,6.38,59,6303,8668,1104,2
89,Mobile Suit Victory Gundam,TV,Original,51,0:24:00,"['Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",PG-13 - Teens 13 or older,6.85,6156,4214,3167,16608,82
121,Fullmetal Alchemist,TV,Manga,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Military', 'Shounen']",PG-13 - Teens 13 or older,8.28,524986,268,27,854022,22764
246,Groove Adventure Rave,TV,Manga,51,0:24:00,"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shounen']",PG-13 - Teens 13 or older,7.38,27373,2150,1286,71413,359
333,Mama wa Shougaku 4 Nensei,TV,Original,51,0:24:00,"['Comedy', 'Drama', 'Sci-Fi']",PG - Children,7.26,1015,2633,6523,2915,18
350,Ojamajo Doremi,TV,Original,51,0:24:00,"['Comedy', 'Magic']",G - All Ages,7.22,12815,2791,2378,28587,325
353,Ojamajo Doremi Dokkaan!,TV,Original,51,0:24:00,"['Comedy', 'Magic', 'Shoujo']",G - All Ages,7.59,3886,1408,4160,8898,101
505,Fushigiboshi no☆Futagohime,TV,Original,51,0:24:00,"['Magic', 'Comedy', 'Shoujo']",G - All Ages,7.39,2173,2091,4599,6969,70
845,Kiba,TV,Original,51,0:24:00,"['Adventure', 'Fantasy', 'Shounen']",PG-13 - Teens 13 or older,7.39,24797,2103,1497,58591,413
927,Transformers Superlink,TV,Unknown,51,0:24:00,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,6.28,1737,6739,6107,3432,8
1533,Ai Tenshi Densetsu Wedding Peach,TV,Manga,51,0:24:00,"['Adventure', 'Magic', 'Comedy', 'Romance', 'Shoujo']",G - All Ages,6.77,6663,4538,3299,15416,99
1573,Kishin Douji Zenki,TV,Manga,51,0:24:00,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Horror', 'Magic', 'Shounen']",PG-13 - Teens 13 or older,7.07,3127,3397,4344,8058,22
1574,Get Ride! AMDriver,TV,Unknown,51,0:24:00,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.45,186,5986,8239,1328,9
1642,Sugar Sugar Rune,TV,Manga,51,0:24:00,"['Fantasy', 'Magic', 'Shoujo']",PG - Children,7.53,9299,1585,2709,22648,309
1707,Kinnikuman II Sei,TV,Manga,51,0:24:00,"['Action', 'Sci-Fi', 'Comedy', 'Sports', 'Martial Arts', 'Shounen']",PG-13 - Teens 13 or older,6.95,4798,3837,4086,9340,46
1897,Zettai Muteki Raijin-Oh,TV,Original,51,0:24:00,"['Adventure', 'Mecha', 'School', 'Sci-Fi']",G - All Ages,6.96,244,3825,8933,942,6
2108,Rockman.EXE Axess,TV,Unknown,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Game', 'Mecha', 'Sci-Fi', 'Shounen']",PG - Children,7.23,5779,2746,3692,11832,44
2259,Dr. Rin ni Kiitemite!,TV,Manga,51,0:24:00,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",PG - Children,6.88,569,4088,6844,2518,9
2361,Sei Juushi Bismarck,TV,Original,51,0:24:00,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",PG-13 - Teens 13 or older,7.33,1660,2365,5962,3664,28
2828,Ie Naki Ko,TV,Novel,51,0:24:00,"['Adventure', 'Drama', 'Historical', 'Kids', 'Slice of Life']",G - All Ages,7.83,2194,842,4569,7103,94
2834,Miracle☆Girls,TV,Manga,51,0:24:00,"['Drama', 'Magic', 'Shoujo']",G - All Ages,7.25,826,2669,6569,2854,8
2923,Shugo Chara!,TV,Manga,51,0:24:00,"['Comedy', 'Magic', 'School', 'Shoujo']",PG - Children,7.55,68834,1532,627,150163,3288
3432,Chou Mashin Eiyuuden Wataru,TV,Unknown,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Mecha']",G - All Ages,7.08,267,3345,8970,925,4
3588,Soul Eater,TV,Manga,51,0:24:00,"['Action', 'Fantasy', 'Comedy', 'Supernatural', 'Shounen']",PG-13 - Teens 13 or older,8.01,453157,560,26,860895,18972
4038,Zettai Karen Children,TV,Manga,51,0:24:00,"['Action', 'Comedy', 'Supernatural', 'Shounen']",PG-13 - Teens 13 or older,7.41,8324,2040,2178,33198,98
4051,Net Ghost Pipopa,TV,Original,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Kids', 'Sci-Fi', 'Shounen']",G - All Ages,6.98,327,3743,8334,1273,5
5262,Shugo Chara!! Doki,TV,Manga,51,0:24:00,"['Comedy', 'Magic', 'School', 'Shoujo']",PG - Children,7.55,38561,1532,1264,73393,816
6093,Anmitsu Hime,TV,Manga,51,0:24:00,"['Comedy', 'Historical', 'Shoujo']",G - All Ages,6.49,109,5819,9784,605,3
6117,Gokujou!! Mecha Mote Iinchou,TV,Manga,51,0:24:00,"['Comedy', 'Romance', 'School', 'Shoujo']",PG - Children,6.63,898,5213,5145,5268,18
8206,Hime Chen! Otogi Chikku Idol Lilpri,TV,Game,51,0:24:00,"['Magic', 'Shoujo']",PG - Children,7.16,2198,3032,4514,7337,58
8538,Gokujou!! Mecha Mote Iinchou Second Collection,TV,Manga,51,0:24:00,"['Comedy', 'Romance', 'School', 'Shoujo']",PG - Children,6.55,352,5564,7683,1723,3
9426,Pururun! Shizuku-chan,TV,Manga,51,0:24:00,"['Comedy', 'Kids']",None,5.73,33,12620,11874,223,1
9533,Pururun! Shizuku-chan Aha,TV,Manga,51,0:24:00,"['Comedy', 'Kids']",None,5.38,26,12621,12594,172,2
9969,Gintama',TV,Manga,51,0:24:00,"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",PG-13 - Teens 13 or older,9.1,101593,7,344,239983,4754
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,TV,Manga,51,0:24:00,"['Action', 'Comedy', 'Parody']",PG-13 - Teens 13 or older,7.24,17949,2708,1835,44066,180
17969,Tanken Driland: 1000-nen no Mahou,TV,Unknown,51,0:24:00,"['Adventure', 'Fantasy']",PG - Children,6.07,84,7521,9038,906,2
21999,Duel Masters Victory V3,TV,Original,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,5.89,144,7998,9589,672,1
28977,Gintama°,TV,Manga,51,0:24:00,"['Action', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']",R - 17+ (violence & profanity),9.13,82835,4,362,232437,6375
29687,Duel Masters VSR,TV,Original,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,5.66,93,8595,9292,793,0
30230,Diamond no Ace: Second Season,TV,Manga,51,0:24:00,"['Comedy', 'Sports', 'School', 'Shounen']",PG-13 - Teens 13 or older,8.4,32899,169,1418,64355,648
31049,Beyblade Burst,TV,Original,51,0:24:00,"['Action', 'Sci-Fi', 'Adventure', 'Sports', 'Shounen']",PG - Children,6.57,2110,5474,4504,7389,45
32582,Duel Masters VSRF,TV,Original,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,5.53,77,8870,9191,834,3
32670,Battle Spirits: Double Drive,TV,Card game,51,0:24:00,"['Action', 'Game', 'Kids', 'Fantasy']",PG - Children,6.02,104,7647,9089,882,3
34787,Idol Time PriPara,TV,Game,51,0:24:00,"['Music', 'School', 'Shoujo']",PG - Children,7.26,458,2622,6433,3037,35
34901,Beyblade Burst God,TV,Original,51,0:24:00,"['Action', 'Sci-Fi', 'Adventure', 'Sports', 'Shounen']",PG - Children,6.73,557,4755,6480,2977,29
34905,Duel Masters (2017),TV,Original,51,0:24:00,"['Action', 'Adventure', 'Comedy', 'Shounen']",PG-13 - Teens 13 or older,5.58,56,8774,8571,1150,0
106,Hana yori Dango,TV,Manga,51,0:25:00,"['Drama', 'Romance', 'School', 'Shoujo']",PG-13 - Teens 13 or older,7.84,15258,819,2031,37364,646
874,Digimon Tamers,TV,Original,51,0:25:00,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']",PG - Children,7.66,79022,1209,761,126597,1285
1470,City Hunter,TV,Manga,51,0:25:00,"['Action', 'Comedy', 'Mystery', 'Shounen']",PG-13 - Teens 13 or older,7.99,10879,581,2213,32336,495
1974,Glass no Kamen (2005),TV,Manga,51,0:25:00,"['Drama', 'Shoujo']",G - All Ages,8.17,7798,357,2629,23861,391
2041,Ai to Yuuki no Pig Girl Tonde Buurin,TV,Manga,51,0:25:00,"['Parody', 'Adventure', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'School', 'Shoujo']",G - All Ages,6.67,3269,4998,4484,7443,36
2075,Kiko-chan Smile,TV,Manga,51,0:25:00,"['Adventure', 'Comedy', 'Josei', 'Slice of Life']",PG-13 - Teens 13 or older,6.41,90,6153,9966,554,0
2142,Blue Dragon,TV,Game,51,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']",PG - Children,6.51,15180,5728,2202,32635,100
2705,Bakusou Kyoudai Let's & Go,TV,Manga,51,0:25:00,"['Adventure', 'Cars', 'Sports', 'Shounen']",G - All Ages,6.87,3460,4128,4777,6349,34
2706,Bakusou Kyoudai Let's & Go WGP,TV,Manga,51,0:25:00,"['Cars', 'Sports', 'Shounen']",G - All Ages,7.06,2049,3422,6051,3532,28
2709,Bakusou Kyoudai Let's & Go MAX,TV,Manga,51,0:25:00,"['Cars', 'Shounen', 'Sports']",G - All Ages,6.68,1192,4954,7096,2250,13
2786,Bakegyamon,TV,Manga,51,0:25:00,"['Action', 'Game', 'Shounen']",PG - Children,6.76,416,4600,7344,2010,13
2934,Shiawase Sou no Okojo-san,TV,Manga,51,0:25:00,['Comedy'],G - All Ages,6.69,138,4939,7768,1645,5
3579,Getter Robo,TV,Manga,51,0:25:00,"['Action', 'Sci-Fi', 'Mecha', 'Shounen']",PG-13 - Teens 13 or older,6.95,912,3833,5549,4355,21
4086,Muka Muka Paradise,TV,Unknown,51,0:25:00,"['Adventure', 'Comedy']",G - All Ages,6.93,833,3921,7809,1622,2
4962,Rokumon Tengai Mon Colle Knights,TV,Card game,51,0:25:00,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic', 'Parody']",G - All Ages,6.6,1206,5359,6201,3298,13
5962,Metal Fight Beyblade,TV,Manga,51,0:25:00,"['Adventure', 'Comedy', 'Sports']",PG - Children,6.7,15853,4894,2445,26999,143
7405,Jankenman,TV,Unknown,51,0:25:00,"['Adventure', 'Super Power']",PG - Children,6.24,142,6880,10630,401,1
8179,Eagle Sam,TV,Unknown,51,0:25:00,"['Comedy', 'Sports']",G - All Ages,5.19,21,10810,12223,195,1
8215,Genji Tsuushin Agedama,TV,Original,51,0:25:00,"['Action', 'Parody', 'Comedy', 'Sci-Fi']",R+ - Mild Nudity,6.45,88,5987,9427,736,1
8410,Metal Fight Beyblade: Baku,TV,Manga,51,0:25:00,"['Adventure', 'Comedy', 'Sports']",PG - Children,6.84,8500,4257,3382,14708,50
10210,Bug tte Honey,TV,Game,51,0:25:00,"['Adventure', 'Comedy']",G - All Ages,6.03,35,10545,11562,255,1
14989,Chousoku Henkei Gyrozetter,TV,Game,51,0:25:00,"['Action', 'Cars', 'Mecha', 'Shounen']",G - All Ages,6.55,680,5559,5792,3949,13
20231,Manga Kodomo Bunko,TV,Unknown,51,0:25:00,"['Drama', 'Fantasy', 'Kids']",G - All Ages,6.44,16,11946,12524,177,0
2554,Ai Shoujo Pollyanna Story,TV,Novel,51,0:26:00,"['Drama', 'Historical', 'Slice of Life']",G - All Ages,6.94,1254,3855,6188,3303,13
10774,Soccer Fever,TV,Unknown,51,0:28:00,"['Historical', 'Sports']",PG - Children,6.35,69,6446,11048,329,1
6604,Kuruneko,TV,Manga,50,0:02:00,"['Comedy', 'Slice of Life']",G - All Ages,7.52,551,1604,6156,3372,5
9013,Kuruneko 2nd Season,TV,Manga,50,0:02:00,"['Comedy', 'Slice of Life']",G - All Ages,7.24,251,2705,8967,926,1
30026,Ekubo Ouji,TV,Unknown,50,0:02:00,"['Comedy', 'Kids']",G - All Ages,5.93,14,10858,14173,94,0
23799,Dango San Kyoudai Attoiuma Gekijou,TV,Unknown,50,0:03:00,"['Kids', 'Music']",G - All Ages,7.05,22,10748,13273,138,0
34234,Ohayou! Kokekkou-san,TV,Original,50,0:03:00,"['Comedy', 'Kids']",G - All Ages,6.25,8,12431,12889,158,0
24699,Ai Tenchi Muyou!,TV,Original,50,0:04:00,"['Comedy', 'Sci-Fi', 'Shounen']",PG-13 - Teens 13 or older,6.27,6354,6754,2774,21872,41
